ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
289.53882,41.892818,16.7,0,2,3.0,12.785968,0.3897,0.6563,17.6,3.46,0.489,10.127,1724.0,349.2,89.92,181.0,4817.0,4.499,0.42,0.833,0.8,0.357,-1.0,0.4,0.0017,-0.0009,-0.35,0.34,0.49,2.0,2455291.078,0,0,0,0,0.25,3.15224
296.29355,43.403271,14.146,0,2,,,,0.3161,12.2,2.16,0.4073,9.137,309.0,213.9,89.95,330.0,6277.0,4.306,-0.1,1.207,1.073,0.03,-1.3,-0.8,0.00053,0.00024,-0.2,1.35,1.36,2.0,2455133.502,0,0,0,0,2.82,2.45344
296.96027,46.034302,14.742,0,2,,,,0.3091,7.3,11943.8,72.848,4.332,604.0,937.0,85.37,339.0,6266.0,4.101,-0.28,1.522,1.066,0.857,0.51,0.0,-0.0002,-5e-05,-0.74,0.35,0.82,2.0,2455086.911,0,0,0,0,3.11,119.69386
290.20163,48.185822,15.293,0,4,73.0,8.353885,,0.4051,5.7,0.75,0.6214,4.44,71.2,24.7,88.81,638.0,5693.0,4.551,-0.08,0.856,0.95,0.248,1.0,0.8,-0.00013,-0.0001,-0.8,0.91,1.2,3.0,2454973.522,0,0,0,0,39.18,0.87409
292.7561,49.264561,15.621,0,1,229.0,2769.7532,0.6683,0.3147,533.9,25.8,0.168,5.5711,54894.0,9.7742,89.02,1123.0,6184.0,4.371,-0.16,1.094,1.022,0.0,-0.1568,-0.138,0.0004,0.0006,-0.005,-0.006,0.007,1.0,2454969.389,0,0,0,0,376.53,0.50701
291.74231,44.074871,12.661,0,1,,,,0.278,9.0,1.54,0.1289,7.87,123.2,208.2,89.95,397.0,6698.0,4.267,-0.12,1.37,1.273,0.002,-2.0,-0.6,0.00038,0.00016,-0.04,-0.2,0.2,5.0,2455012.861,0,0,0,0,5.89,3.72585
287.9856,44.147202,11.704,0,2,,,,0.2771,6.4,1.48,0.1129,17.74,125.0,61.9,89.95,441.0,6725.0,4.335,0.07,1.31,1.354,0.68,0.1,0.19,-3e-05,-3e-05,-0.5,0.22,0.54,2.0,2454976.701,0,0,0,0,8.94,0.21871
287.53177,44.30801,16.321,0,2,103.0,9.809365,0.4359,0.3511,11.1,1.64,0.67,3.902,242.3,19.47,88.03,809.0,6122.0,4.471,-0.1,0.996,1.07,,1.4,0.4,,-0.00012,0.64,0.26,0.69,1.0,2454966.678,0,0,0,0,101.4,0.8215
297.39371,39.829041,13.104,0,2,39.0,8.691907,0.4649,0.3325,15.2,1.65,0.773,8.424,106.1,18.85,87.65,725.0,6313.0,4.228,0.32,1.467,1.325,0.21,0.61,-0.54,-6.1e-05,5.3e-05,-1.05,0.84,1.35,2.0,2454992.659,0,0,0,0,65.15,0.12416
294.96246,46.676289,16.603,0,2,,,,0.4276,5.6,2.11,0.1573,6.97,683.0,508.0,89.95,208.0,5536.0,4.566,-0.12,0.816,0.895,0.007,-3.7,0.2,0.0031,0.0001,2.82,-0.13,2.82,2.0,2455295.252,0,0,0,0,0.45,11.80738
291.16437,45.318291,15.429,0,2,,,,0.354,9.1,1.92,0.0011,2.598,389.2,203.2,89.95,455.0,6018.0,4.485,-0.04,0.975,1.058,0.043,2.1,-0.5,-0.0008,0.00019,-0.28,1.73,1.75,2.0,2455020.37,0,0,0,0,10.11,34.44868
298.67377,43.795479,12.494,0,2,52.0,8.410982,0.204,0.3469,12.1,1.35,0.935,8.273,37.7,8.73,83.86,852.0,6033.0,3.985,-0.1,1.788,1.127,0.0,3.2,-1.47,-0.000131,5.8e-05,-0.5,-0.2,0.5,2.0,2454971.499,0,0,0,0,124.33,0.02001
297.47839,46.81575,14.899,0,2,,,,0.3579,10.8,2.2,0.6133,10.84,386.4,187.3,89.95,283.0,5896.0,4.343,-0.22,1.072,0.924,0.0,-1.4,-2.8,0.00024,0.00121,-1.2,0.12,1.2,1.0,2455160.718,0,0,0,0,1.52,1.16436
296.99863,42.78196,14.458,0,3,4.0,11.866336,0.0616,0.3447,13.0,1.96,0.055,14.083,260.6,199.5,89.98,296.0,6086.0,4.274,-0.16,1.216,1.013,0.586,0.7,-0.4,-0.00025,0.00013,-0.7,-0.12,0.7,2.0,2455089.501,0,0,0,0,1.81,1.14041
294.98914,46.838329,15.433,0,4,5.0,11.145759,0.5911,0.3588,12.0,2.68,0.814,9.72,605.8,117.7,89.6,298.0,6004.0,4.484,-0.02,0.977,1.061,0.112,0.16,0.37,-0.00076,0.00061,1.29,-1.21,1.8,4.0,2455001.305,0,0,0,0,1.86,0.53466
290.72867,37.252651,14.719,0,3,16.0,7.6761084,0.1545,0.3928,9.4,1.43,0.662,4.852,241.0,105.1,89.64,391.0,5830.0,4.54,-0.14,0.876,0.97,0.51,-0.8,-0.4,0.00023,-0.00011,-1.2,-0.14,1.2,3.0,2455028.351,0,0,0,0,5.5,2.92038
300.63809,44.156269,18.148,0,1,9.0,7.549121,0.4755,0.4664,8.1,15.41,0.018,4.832,2943.0,60.6,89.98,828.0,5294.0,3.599,-0.38,2.884,1.206,0.0,3.9,1.67,-0.012,-0.0084,4.0,1.81,4.39,1.0,2454974.447,0,0,0,0,110.92,3.15406
292.55194,37.421211,13.875,0,2,68.0,9.494721,0.3941,0.4637,12.3,3.86,0.032,11.222,76.0,14.12,89.87,1197.0,5440.0,3.404,0.3,4.524,1.894,0.0,0.9,0.0,4e-06,-0.000213,-0.11,0.4,0.42,1.0,2454982.194,0,0,0,0,484.82,0.1258
288.23862,46.118061,12.045,0,1,1414.0,10.909196,0.994,0.251,56.3,2.27,0.737,6.26,57.2,1.169,50.94,3406.0,7056.0,3.813,0.06,2.785,1.836,,1.0,-0.5,-6.7e-06,,0.05,0.22,0.23,1.0,2454965.445,0,0,0,0,31694.26,0.03322
294.01529,42.824371,16.077,0,2,225.0,8.175151,0.6503,0.4133,11.2,1.87,0.348,3.752,156.3,11.18,88.21,1232.0,5821.0,4.127,0.16,1.492,1.088,0.173,-2.0,-0.3,0.0003,6e-05,0.2,0.33,0.4,2.0,2454967.514,0,0,0,0,544.74,0.7936
285.12204,44.1106,15.212,0,2,130.0,7.17846,0.2528,0.4341,9.1,0.74,0.207,4.026,92.8,19.0,89.37,723.0,5483.0,4.589,-0.22,0.779,0.865,0.156,1.7,-0.3,-0.00017,2e-05,-0.2,0.34,0.39,2.0,2454970.715,0,0,0,0,64.55,1.26294
292.17029,40.907162,15.567,0,1,159.0,7.3783555,,0.3147,6.4,0.94,0.4146,3.01,87.6,20.1,88.81,947.0,6250.0,4.472,-0.26,0.986,1.052,0.367,-1.6,0.4,0.00016,-4e-05,-0.97,-0.41,1.05,1.0,2454971.163,0,0,0,0,189.96,2.06598
291.31281,44.38192,16.715,0,1,21.0,7.2306123,0.9209,0.6656,8.9,1.31,0.377,4.224,417.1,111.9,89.81,295.0,4348.0,4.62,-0.12,0.646,0.636,0.392,0.7,-0.9,-0.00028,0.00041,-0.44,0.29,0.53,1.0,2454973.232,0,0,0,0,1.79,6.20001
284.33261,42.12709,9.32,0,1,5.0,8.225384,,0.2749,5.4,13.11,0.2405,2.478,1265.0,224.0,89.95,984.0,7694.0,3.631,-0.08,3.627,2.054,0.005,-0.01,0.01,0.00017,0.0004,-3.0,-1.8,3.4,3.0,2454989.753,0,0,0,0,221.28,40.65378
286.14291,43.236351,12.0,0,1,18.0,8.695344,,0.3169,9.2,0.63,0.0506,11.64,26.9,50.0,89.95,507.0,6140.0,4.248,-0.4,1.206,0.941,0.007,-2.6,-2.1,8e-05,6e-05,-1.1,-0.3,1.14,1.0,2455018.696,0,0,0,0,15.65,0.41033
286.33069,43.267929,15.994,0,1,623.0,8.309589,0.9262,0.4767,9.9,0.72,0.224,1.791,102.4,9.08,88.59,1130.0,5269.0,4.627,-0.34,0.713,0.79,0.039,1.3,1.8,-0.0001,-0.0002,0.01,1.16,1.16,1.0,2454964.978,0,0,0,0,384.49,3.03983
290.12088,43.24361,15.415,0,1,75.0,7.4205017,0.2281,0.4046,8.4,1.87,0.879,4.17,138.8,16.22,86.89,816.0,5839.0,4.199,0.14,1.358,1.063,0.078,1.0,2.1,-0.00014,-0.0003,-0.36,0.22,0.43,1.0,2454981.672,0,0,0,0,104.96,0.26104
290.85971,44.350922,15.159,0,1,254.0,8.143619,0.0178,0.5167,9.3,0.72,0.197,3.22,70.3,6.4,88.23,1123.0,5135.0,4.464,0.12,0.874,0.812,0.997,0.3,-0.2,0.0,0.0,0.9,-0.73,1.1,1.0,2454966.945,0,0,0,0,375.05,0.67106
298.80557,45.759998,14.412,0,1,29.0,7.363395,0.6869,0.3874,11.3,1.17,0.096,8.77,83.2,20.97,89.74,718.0,5696.0,4.178,-0.1,1.292,0.916,0.208,-0.5,-1.6,3e-05,0.00011,-1.09,1.1,1.5,2.0,2454969.774,0,0,0,0,62.83,0.30344
296.89828,47.081059,14.738,0,1,8.0,8.684792,,0.3888,12.5,1.69,0.1857,13.907,206.1,73.5,89.95,391.0,6013.0,4.37,0.44,1.187,1.206,0.868,0.1,-0.2,2e-05,7e-05,0.26,-0.3,0.4,1.0,2455060.977,0,0,0,0,5.51,0.41635
290.3031,44.678089,15.099,0,1,5.0,8.54345,0.0061,0.3342,11.9,1.62,0.057,16.77,341.3,160.9,89.98,253.0,5995.0,4.536,-0.3,0.878,0.964,0.0,-0.1,-3.3,7e-05,0.00105,-0.17,0.5,0.5,1.0,2455002.433,0,0,0,0,0.97,0.65123
295.96893,38.867168,15.751,0,2,88.0,8.598026,0.883,0.4046,10.3,2.09,0.282,4.017,249.0,21.911,89.26,919.0,5803.0,4.211,0.14,1.328,1.046,0.005,-0.3,-3.3,0.00015,0.00058,-0.5,-0.91,1.02,2.0,2454965.51,0,0,0,0,168.38,1.42469
292.25284,38.60899,15.43,0,2,225.0,8.017791,,0.4465,7.8,0.78,0.1847,3.102,110.3,14.16,89.38,849.0,5289.0,4.546,-0.44,0.748,0.717,0.036,0.9,-2.1,-7e-05,0.00021,1.0,-1.05,1.46,2.0,2454969.984,0,0,0,0,122.75,1.60346
284.26859,44.19754,16.199,0,3,199.0,7.909266,0.5831,0.6443,7.5,7.62,1.101,3.46,123.3,2.63,65.3,625.0,4352.0,4.671,-0.2,0.613,0.64,,-3.0,-1.5,,0.0002,1.02,0.72,1.25,3.0,2454966.72,0,0,0,0,36.11,0.00862
288.52902,42.27626,13.341,0,2,226.0,8.169899,,0.2864,8.6,0.76,0.6606,2.666,33.1,12.02,87.09,1288.0,6532.0,4.271,-0.4,1.247,1.056,0.0,-4.8,0.1,0.000164,2e-06,0.0,0.69,0.69,2.0,2454966.118,0,0,0,0,650.66,1.07757
292.56421,38.931129,16.258,0,1,139.0,7.9039693,0.4728,0.319,8.6,1.78,0.365,3.66,270.0,18.72,88.88,943.0,6247.0,4.433,-0.06,1.066,1.122,0.234,0.3,-1.4,-6e-05,0.00037,-0.96,1.1,1.4,1.0,2454969.816,0,0,0,0,187.04,1.38616
285.27823,39.088428,15.088,0,1,19.0,7.535663,,0.3421,6.6,1.11,0.1788,5.395,170.2,100.1,89.95,419.0,5847.0,4.526,-0.38,0.849,0.882,0.262,-1.8,-1.4,0.00029,0.00021,-0.02,-1.22,1.22,1.0,2454973.865,0,0,0,0,7.27,3.76818
295.89651,39.076359,15.066,0,1,368.0,8.963207,0.9579,0.3447,8.3,0.97,0.771,2.812,103.1,5.23,81.51,1220.0,5889.0,4.543,-0.22,0.869,0.961,0.0,3.1,-1.6,-0.00029,0.00011,-0.08,0.08,0.11,1.0,2454967.319,0,0,0,0,523.63,0.31916
285.95218,41.14439,13.859,0,1,402.0,7.317505,0.6611,0.5167,8.2,0.48,0.346,2.163,29.4,8.56,87.68,1171.0,5190.0,4.446,0.12,0.899,0.823,0.028,2.8,2.3,-8.5e-05,-5.7e-05,-1.6,-1.1,1.94,1.0,2454964.697,0,0,0,0,443.49,1.80769
297.83545,42.11039,14.983,0,1,89.0,7.407204,,0.3749,7.1,0.98,0.7171,4.004,81.6,20.4,88.24,758.0,5794.0,4.377,-0.22,1.012,0.89,0.41,1.6,0.2,-0.00014,-1e-05,-0.1,1.41,1.4,1.0,2454974.729,0,0,0,0,78.11,0.70973
287.23486,42.263309,12.576,0,1,544.0,7.28359,0.9594,0.4096,9.0,0.56,0.611,0.954,26.4,15.65,87.76,1379.0,5821.0,4.419,0.1,1.033,1.022,0.08,-1.35,0.1,4e-05,5e-06,0.21,-0.4,0.4,1.0,2454966.001,0,0,0,0,855.53,12.11538
289.04434,42.280022,15.626,0,2,105.0,7.9362965,0.7354,0.3342,10.8,1.3,0.097,3.498,170.8,28.7,89.81,814.0,6078.0,4.434,-0.26,0.994,0.978,0.07,1.9,-1.1,-0.00024,0.00017,-0.18,-0.57,0.6,1.0,2454973.713,0,0,0,0,103.85,2.63216
300.42432,44.343601,13.074,0,1,365.0,7.847151,0.2599,0.4096,9.5,0.61,0.181,1.194,42.1,23.1,89.55,1136.0,5745.0,4.503,0.1,0.936,1.017,0.912,0.3,-0.7,-2e-05,7e-06,0.67,-0.8,1.1,1.0,2454967.968,0,0,0,0,393.32,17.48299
291.0527,45.835129,13.756,0,1,264.0,8.398017,0.2082,0.4781,13.0,2.02,0.032,7.773,37.9,5.128,89.64,1642.0,5155.0,3.511,-0.2,3.355,1.331,0.05,1.46,1.08,-4.1e-05,-3e-05,-0.79,-0.81,1.13,1.0,2454964.731,0,0,0,0,1720.62,0.09587
298.9006,47.107769,12.975,0,1,41.0,9.7509165,0.0673,0.3153,16.1,3.37,0.982,10.498,109.7,4.77,78.12,966.0,6167.0,3.804,-0.2,2.346,1.279,0.781,0.37,-0.42,3e-05,2.6e-05,8.5,-3.1,9.0,1.0,2454964.823,0,0,0,0,205.72,0.00306
290.43677,48.983452,16.165,0,1,190.0,8.270107,0.2299,0.5746,8.8,0.97,0.103,2.806,151.3,19.07,89.69,778.0,5008.0,4.506,0.06,0.814,0.775,0.154,-1.3,1.1,0.00019,-0.00018,1.4,-0.56,1.46,1.0,2454968.55,0,0,0,0,86.68,2.70544
292.08185,48.96711,14.327,0,1,173.0,7.8171353,0.506,0.3071,8.3,0.78,0.303,3.444,47.6,16.812,88.97,1052.0,6306.0,4.346,-0.36,1.109,0.991,0.605,0.6,-0.5,-2.4e-05,2.3e-05,-0.73,-0.17,0.75,1.0,2454966.805,0,0,0,0,289.79,1.44277
282.93994,49.050289,12.164,0,1,476.0,23.59882,0.6002,0.4875,12.0,18.94,0.15,1.184,204.0,8.56,89.0,4477.0,5172.0,2.693,0.07,13.454,3.257,,-0.37,0.1,7.1e-05,,-0.47,0.342,0.59,1.0,2454965.615,0,0,0,0,95168.65,6.80098
285.63681,49.009109,15.636,0,1,83.0,8.421217,0.5519,0.4526,10.6,1.03,0.39,11.56,104.6,8.12,87.25,750.0,5443.0,4.36,0.0,1.008,0.848,0.452,1.1,-0.6,-0.0001,8e-05,-0.03,-0.8,0.8,1.0,2454976.31,0,0,0,0,74.8,0.05853
296.63684,43.802792,15.354,0,2,35.0,7.5723863,,0.4415,8.5,1.24,0.294,5.763,127.6,46.2,89.38,566.0,5602.0,4.33,0.12,1.1,0.944,0.021,-0.6,0.4,5e-05,-0.00037,-0.75,1.11,1.34,2.0,2454983.059,0,0,0,0,24.28,1.4348
283.06863,48.802078,14.82,0,2,17.0,7.14677,0.6169,0.2859,11.4,1.88,0.089,2.687,263.8,12.3,89.59,1326.0,6477.0,4.361,-0.26,1.148,1.102,0.411,0.2,2.0,-0.0001,-0.00034,0.01,0.04,0.04,2.0,2454966.046,0,0,0,0,730.69,1.92782
291.11398,36.994061,16.62,0,1,43.0,7.2203226,,0.4522,6.7,1.4,0.1438,8.23,289.2,25.72,89.95,531.0,5509.0,4.565,0.02,0.836,0.937,0.122,1.0,-1.0,-0.00053,-0.00027,1.85,1.6,2.45,1.0,2454965.192,0,0,0,0,18.86,0.42381
296.07407,39.158192,16.535,0,1,3.0,8.598857,,0.3467,8.9,2.79,0.2065,20.39,1200.0,214.5,89.95,203.0,5829.0,4.575,-0.42,0.802,0.879,0.07,-2.18,-3.0,0.0012,0.0001,0.08,-0.2,0.2,1.0,2455273.26,0,0,0,0,0.4,0.5824
288.88849,41.246738,15.951,0,1,2539.0,13.503964,,0.4075,31.1,1.49,0.4309,4.807,1316.0,0.981,64.17,1027.0,3582.0,4.847,-0.1,0.41,0.431,0.0,0.01,-0.29,-9.2e-05,-0.000321,4.38,10.26,11.15,1.0,2454964.672,0,0,0,0,263.23,0.06427
293.7937,41.204491,15.922,0,1,807.0,7.864724,0.9907,0.3026,9.8,1.16,0.196,0.883,136.5,12.03,89.07,1764.0,6375.0,4.474,-0.42,0.975,1.033,0.0,6.8,-1.4,-0.0008,0.00025,-0.19,-1.37,1.39,1.0,2454964.846,0,0,0,0,2284.73,16.78877
284.13208,42.350441,16.012,0,1,52.0,1371.7667,0.4582,0.3342,1149.7,26.55,0.666,2.73456,59099.4,50.704,89.25,756.0,6116.0,4.407,-0.3,1.02,0.969,0.0,0.121,0.217,-0.007,0.002,0.003,-0.012,0.012,1.0,2454975.407,0,0,0,0,77.09,8.16226
288.73029,42.334011,15.85,0,1,48.0,7.665303,0.9826,0.3288,10.1,1.45,0.079,8.58,173.6,25.74,89.82,658.0,6268.0,4.429,0.07,1.1,1.188,0.3,1.1,1.4,-9e-05,-0.00027,0.1,-0.01,0.1,1.0,2454990.162,0,0,0,0,44.37,0.39302
290.72195,42.391571,16.033,0,1,104.0,8.414743,0.8945,0.5575,8.3,1.08,0.531,2.118,196.2,41.8,89.27,606.0,5003.0,4.553,-0.1,0.759,0.75,0.085,-1.7,-0.7,0.00039,0.0002,1.03,-0.68,1.23,1.0,2454970.248,0,0,0,0,31.92,7.66906
293.41785,43.34285,16.125,0,1,46.0,7.701689,,0.5024,7.0,1.28,0.166,1.542,295.0,129.9,89.95,501.0,5204.0,4.573,-0.18,0.76,0.787,0.091,1.6,-1.9,5e-05,0.0005,1.2,-0.99,1.6,1.0,2454987.352,0,0,0,0,14.92,60.54705
297.24039,43.397678,16.702,0,1,251.0,8.232247,0.2083,0.5172,7.5,1.14,0.341,2.295,258.7,14.67,88.67,865.0,5110.0,4.582,-0.4,0.711,0.704,0.684,1.82,-0.45,-1e-05,7e-05,-1.07,-0.14,1.08,1.0,2454966.874,0,0,0,0,132.78,2.81432
296.05728,44.461079,15.381,0,1,3.0,7.3458977,,0.3034,7.1,2.18,0.9802,9.39,447.9,125.6,89.38,212.0,6018.0,4.615,-0.98,0.733,0.807,0.949,0.3,0.1,-0.0001,-4e-05,1.64,-0.67,1.77,1.0,2454995.913,0,0,0,0,0.48,0.14869
296.38422,44.433418,15.73,0,1,161.0,7.563681,0.9393,0.398,9.5,0.79,0.067,3.649,104.7,17.64,89.78,793.0,5470.0,4.509,-0.58,0.777,0.71,0.0,3.5,-4.8,-0.00031,0.00043,-0.16,0.38,0.41,1.0,2454972.251,0,0,0,0,93.31,1.48468
289.04196,45.977081,13.229,0,1,129.0,7.978438,0.1706,0.2914,8.8,0.72,0.198,4.74,29.9,16.7,89.32,1052.0,6575.0,4.278,-0.22,1.305,1.182,0.003,3.7,-0.7,-0.000103,2.3e-05,-0.25,0.6,0.7,1.0,2454973.955,0,0,0,0,289.46,0.79804
288.87769,46.059139,14.907,0,1,837.0,7.520877,0.5999,0.5738,9.3,0.37,0.417,1.791,42.9,6.22,86.16,943.0,4201.0,4.675,-0.46,0.566,0.552,0.002,-1.6,-1.0,9.4e-05,6.6e-05,-0.47,0.43,0.64,1.0,2454965.698,0,0,0,0,187.91,1.81544
287.47986,47.360161,16.463,0,1,65.0,9.379238,0.9388,0.5684,9.8,1.19,0.74,3.986,232.9,27.9,88.48,495.0,4885.0,4.61,-0.04,0.72,0.773,0.58,-1.1,0.6,0.00021,-0.00014,-1.84,-0.9,2.0,1.0,2454979.381,0,0,0,0,14.2,0.93743
297.47162,47.39994,10.301,0,1,287.0,7.3996406,,0.3175,9.6,0.8,0.5232,5.012,14.4,4.92,83.65,1713.0,6215.0,3.955,-0.2,2.05,1.37,0.0,1.4,-2.7,-1.4e-05,3.6e-05,-2.3,-1.57,2.79,1.0,2454964.933,0,0,0,0,2035.92,0.16211
287.04843,49.02861,15.115,0,1,188.0,8.239895,0.8875,0.4526,8.5,0.95,0.285,1.149,129.9,36.8,89.56,900.0,5523.0,4.566,-0.02,0.832,0.933,0.002,4.5,0.6,-0.00052,-9e-05,0.13,0.43,0.45,1.0,2454967.401,0,0,0,0,154.92,28.87085
287.22009,49.053501,14.211,0,1,789.0,10.241317,0.6715,0.4096,11.7,0.82,0.299,1.208,61.0,8.34,87.94,1684.0,5836.0,4.417,0.14,1.048,1.044,0.145,1.6,0.42,-9.6e-05,-2.8e-05,0.5,-0.01,0.5,1.0,2454964.772,0,0,0,0,1899.59,5.86791
291.72018,49.084541,16.014,0,1,671.0,8.192667,0.9712,0.3928,8.9,0.84,0.37,1.976,85.1,7.28,87.08,1385.0,5838.0,4.529,-0.08,0.897,0.992,0.157,-1.1,-1.5,0.0001,0.00012,0.57,0.22,0.61,1.0,2454964.93,0,0,0,0,870.41,1.82604
292.13239,37.388481,16.574,0,1,93.0,7.5805807,,0.5749,7.5,1.37,0.2133,2.264,393.0,47.5,89.95,568.0,4861.0,4.574,-0.24,0.709,0.689,0.012,-0.6,-3.1,0.00044,0.00078,-1.93,-0.9,2.14,1.0,2454969.698,0,0,0,0,24.62,10.12845
291.8129,37.55587,15.181,0,2,277.0,8.089111,0.66,0.4096,9.6,1.14,0.118,2.733,105.8,13.41,89.49,1130.0,5683.0,4.326,0.08,1.115,0.959,0.508,0.7,-1.0,0.0,8e-05,0.14,1.4,1.4,1.0,2454964.704,0,0,0,0,386.46,1.99568
291.8129,37.55587,15.181,0,2,179.0,7.6470246,0.5902,0.4096,9.3,1.3,0.424,2.364,133.5,21.33,88.86,987.0,5683.0,4.326,0.08,1.115,0.959,0.316,0.6,-1.2,1e-05,0.00012,-1.04,0.16,1.05,2.0,2454966.146,0,0,0,0,223.87,3.55182
286.21539,40.203411,16.275,0,1,49.0,7.570148,,0.381,8.1,1.46,0.3462,5.255,234.7,37.59,89.38,594.0,5878.0,4.512,0.07,0.945,1.058,0.0,5.1,4.0,-0.00114,-0.00091,0.41,0.04,0.42,1.0,2454974.967,0,0,0,0,29.38,1.366
287.97455,40.25523,16.994,0,1,239.0,7.2894044,,0.4719,8.5,1.17,0.4026,1.185,464.1,34.0,89.38,561.0,3894.0,4.71,-0.1,0.541,0.548,0.006,0.98,-0.71,-0.00057,0.00019,-0.18,0.48,0.5,1.0,2454965.747,0,0,0,0,23.43,23.4636
289.84402,40.262741,16.698,0,2,102.0,7.8857226,,0.4562,8.6,0.88,0.6285,10.475,163.8,6.58,84.8,617.0,5025.0,4.609,-0.64,0.657,0.639,0.906,0.4,-0.2,-5e-05,-3e-05,2.3,-1.1,2.53,1.0,2454968.396,0,0,0,0,34.17,0.04227
282.58801,41.347092,15.949,0,1,145.0,7.8190413,0.4639,0.5746,9.8,1.38,0.735,1.789,255.5,21.4,88.03,751.0,4926.0,4.522,0.07,0.793,0.763,0.872,-1.0,-0.2,0.00014,6e-05,-1.0,-1.0,1.4,1.0,2454968.096,0,0,0,0,75.39,3.63218
292.30566,42.302479,15.634,0,1,92.0,7.188578,,0.463,6.3,0.93,0.3084,1.591,146.9,67.5,89.95,622.0,5214.0,4.527,-0.34,0.766,0.72,0.0,3.0,2.4,-0.00045,-0.00036,-0.42,0.87,0.96,1.0,2454975.72,0,0,0,0,35.34,27.29381
293.02472,42.325089,15.959,0,1,112.0,7.948771,0.4879,0.3447,9.6,1.31,0.607,3.319,183.8,22.13,88.43,802.0,6032.0,4.508,-0.18,0.929,1.014,0.0,-1.9,2.0,0.00058,-0.0002,0.25,0.1,0.28,1.0,2454973.366,0,0,0,0,97.71,1.45975
295.93283,42.39669,16.542,0,1,3.0,13.303884,0.0882,0.3511,14.0,3.0,0.335,13.07,1112.1,259.6,89.93,228.0,5883.0,4.53,-0.14,0.892,0.985,0.002,-0.53,-1.6,0.0013,0.0022,-0.98,0.98,1.39,1.0,2455414.881,0,0,0,0,0.64,1.59459
292.78702,43.416039,13.402,0,2,490.0,9.634538,,0.1504,10.2,3.86,0.6637,5.122,68.4,2.137,72.19,4900.0,10894.0,3.667,0.07,4.378,3.249,0.007,0.0,-0.79,-4e-06,8.3e-05,0.0,0.14,0.14,3.0,2454965.3,0,0,0,0,136315.31,0.06019
297.37427,46.054806,13.544,0,1,3.0,7.8154755,,0.3852,8.2,1.18,0.7466,23.26,82.3,90.8,89.38,272.0,5845.0,4.282,0.02,1.198,1.001,0.149,-1.4,-1.5,0.00014,0.00014,1.7,0.9,1.9,1.0,2455342.257,0,0,0,0,1.29,0.08531
300.13855,46.061691,14.385,0,1,3.0,8.030691,,0.4424,8.8,3.94,0.1252,32.77,453.3,115.03,89.95,298.0,5421.0,3.882,-0.22,1.877,0.978,0.005,-0.5,1.1,0.00056,-0.00088,,,,1.0,2455439.123,0,0,0,0,1.88,0.12099
284.95761,46.14381,17.866,0,1,40.0,7.504506,0.2488,0.7506,8.2,1.74,0.469,2.561,653.8,18.61,88.56,613.0,4199.0,4.609,0.44,0.684,0.694,0.395,1.9,-0.5,-0.0012,0.0007,0.2,-0.65,0.68,1.0,2454969.523,0,0,0,0,33.32,2.59407
294.5704,50.673019,15.449,0,3,184.0,9.435389,,0.5223,10.1,0.97,0.2525,2.136,143.0,25.7,89.38,784.0,5271.0,4.578,0.21,0.821,0.93,0.876,-0.4,0.4,5e-05,-4e-05,0.5,1.92,1.99,2.0,2454967.516,0,0,0,0,89.33,5.96688
295.92404,49.220188,16.407,0,1,184.0,7.7034254,0.9781,0.4341,8.0,1.3,0.05,2.43,276.7,22.11,89.87,829.0,5510.0,4.584,-0.18,0.793,0.888,0.17,2.59,-1.11,-0.00025,-0.00022,-2.14,2.79,3.52,1.0,2454967.558,0,0,0,0,111.53,4.25255
286.11075,37.611851,16.419,0,1,1985.0,9.53944,,0.4712,10.5,1.29,0.1065,0.921,229.5,5.66,88.81,1834.0,5461.0,4.552,0.14,0.858,0.957,0.165,0.35,-0.7,-0.00019,-6e-05,-0.1,0.48,0.49,1.0,2454964.688,0,0,0,0,2675.15,7.57052
291.02719,37.613911,13.438,0,1,153.0,7.4865484,0.0883,0.4458,9.9,3.33,0.213,2.218,63.2,29.2,89.58,1550.0,5418.0,3.447,0.06,4.233,1.83,0.054,0.7,-1.7,-4.3e-05,0.000105,-0.4,-0.6,0.73,1.0,2454967.388,0,0,0,0,1365.41,6.35277
286.13458,37.799881,15.964,0,1,95.0,8.820941,0.838,0.398,10.3,1.12,0.168,5.062,204.9,20.95,89.54,674.0,5472.0,4.499,-0.54,0.79,0.718,0.61,-1.4,-1.1,0.00019,4e-05,0.5,-0.65,0.83,1.0,2454970.348,0,0,0,0,48.8,0.9017
294.40472,39.351681,15.304,0,1,158.0,8.565715,0.8592,0.4096,10.8,1.24,0.15,3.616,123.1,14.29,89.4,1017.0,5737.0,4.327,0.08,1.125,0.979,0.838,0.5,-0.2,-7e-05,1e-05,-0.11,-1.33,1.33,1.0,2454966.077,0,0,0,0,253.3,1.20601
