ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
290.17883,37.848949,18.193,-1,1,281.0,792.79065,0.1536,0.4966,174.4,38.95,0.41,5.9083,195071.0,2.809,81.62,1404.0,5311.0,4.469,-0.08,0.866,0.804,,0.1992,0.9301,,,-0.62,-0.82,1.03,1.0,2454965.328,0,1,0,0,919.42,0.18071
290.43008,51.271549,12.469,-1,1,267.0,179.43181,0.6212,0.2614,163.5,39.34,1.091,1.5372,1229.7,5.73,79.03,2214.0,7021.0,3.759,-0.46,2.629,1.447,0.0,-0.112,-0.002,0.000111,0.0002,0.008,0.0,0.008,1.0,2454965.775,0,1,0,0,5689.3,0.28446
296.63696,40.366982,16.013,-1,1,180.0,129.729,0.1244,0.4341,83.5,215.89,3.38,2.6078,3509.8,11.31,72.61,883.0,5608.0,4.573,-0.18,0.813,0.909,0.0,7.84,-10.41,-0.01773,0.02514,4.24,-5.017,6.569,1.0,2454967.234,0,1,1,0,143.74,0.71239
290.96289,42.570709,15.742,-1,1,2366.0,8.469695,0.9301,0.5896,25.1,0.82,0.027,4.367,85.3,1.192,88.7,1920.0,5115.0,4.439,0.28,0.917,0.842,0.0,-2.9,3.3,9.1e-05,-0.000121,-2.25,-0.6,2.33,1.0,2454964.816,1,0,1,1,3193.9,0.09962
291.38675,42.260509,14.358,-1,1,4.0,111.612656,0.251,0.2705,106.0,21.5,1.02,3.8741,6268.2,28.7,87.96,796.0,6770.0,4.249,-0.36,1.361,1.204,0.0,-0.056,-0.27,-0.0056,-0.0043,0.159,-0.023,0.16,1.0,2454966.176,0,1,0,0,94.86,0.57129
295.08725,49.169899,14.371,-1,1,5.0,105.792076,0.6099,0.578,126.9,37.5,0.972,3.1968,5752.4,243.4,89.77,452.0,5018.0,3.639,0.28,2.99,1.421,0.0,-0.414,0.425,-0.00474,0.0013,0.1,0.074,0.12,1.0,2455002.647,0,1,0,0,9.83,7.8409
294.67377,46.122673,13.249,-1,1,6.0,99.170364,0.9341,0.2349,56.8,72.16,1.251,2.1145,5664.0,345.0,89.79,498.0,7214.0,4.093,0.24,1.935,1.69,0.187,0.064,-0.082,-8e-05,-0.0005,0.019,0.044,0.048,1.0,2455133.177,0,1,0,0,14.53,20.03827
296.96957,50.067093,18.928,-1,1,0.0,1011.09174,-1.0,0.4035,1069.5,74.83,0.279,3.45028,510366.0,2.23204,82.81,2247.0,5780.0,4.438,0.0,1.0,1.0,0.0,-0.0827,-2.7101,0.0,-0.6,0.567,9.791,9.807,1.0,2454964.972,1,0,0,0,6002.61,0.74301
291.04214,51.026321,16.024,-1,1,418.0,39.1408,0.996,0.4966,45.5,23.55,1.258,2.7952,898.4,2.85,63.81,979.0,5139.0,4.609,-0.14,0.741,0.825,0.0,-2.83,17.32,0.0037,-0.01437,1.53,7.37,7.53,1.0,2454966.822,0,1,1,0,217.46,0.04265
282.1741,46.45676,17.726,-1,1,0.0,1777.0056,-1.0,0.4035,1571.6,55.58,0.337,3.96401,293505.0,2.17425,81.08,2062.0,5780.0,4.438,0.0,1.0,1.0,,0.8119,-0.032,0.1,,-13.148,-1.679,13.254,1.0,2454964.596,1,0,0,0,4267.13,0.4109
288.00998,46.306061,15.025,-1,1,616.0,43.467255,0.5607,0.398,89.2,19.46,1.223,3.5302,662.6,1.732,45.05,1180.0,5515.0,4.624,-0.54,0.712,0.785,0.0,-5.03,1.18,0.001703,-0.000448,-3.61,-2.07,4.16,1.0,2454965.024,0,1,1,1,457.16,0.0207
300.439,44.663319,15.571,-1,1,1351.0,34.991142,0.9909,0.3728,21.5,31.84,1.244,1.576,1370.5,2.01,51.84,1898.0,5750.0,4.332,-0.38,1.021,0.816,0.0,12.64,43.36,-0.00663,-0.02444,3.03,6.14,6.84,1.0,2454964.633,0,1,1,0,3078.85,0.15589
291.18866,38.751259,15.711,-1,2,4.0,30.153585,-1.0,0.3728,35.3,28.57,1.263,32.16,2015.8,30.8,87.65,237.0,5715.0,4.537,-0.3,0.834,0.873,0.0,0.23,-0.5,0.0037,0.0012,1.9,-3.0,3.6,1.0,2455128.865,1,0,1,1,0.74,0.0043
285.14658,39.370789,13.507,1,1,1178.0,25.864851,0.2034,0.2923,31.5,1.45,0.545,2.1482,66.2,3.51,81.07,2537.0,6520.0,4.01,-0.5,1.713,1.094,0.092,0.07,0.27,-3.4e-05,-1.7e-05,1.02,0.32,1.06,1.0,2454965.462,0,0,0,0,9805.45,0.63104
300.4682,44.981426,14.709,-1,1,24.0,31.867895,0.0918,0.7884,16.6,1680.99,1.2,3.112,1563.0,107.7,89.36,1792.0,3942.0,1.101,-0.18,60.688,1.696,,4.99,-71.31,,0.05157,0.477,-12.75,12.759,1.0,2454992.345,0,1,1,0,2437.81,1.61086
293.66803,42.223511,14.339,-1,1,1857.0,8.377069,0.9901,0.3026,12.0,0.54,0.103,1.509,31.8,3.698,88.41,2162.0,6328.0,4.489,-0.44,0.948,1.012,0.0,-15.7,-25.0,0.000358,0.000572,-3.698,-10.558,11.187,1.0,2454964.575,0,0,1,0,5166.26,1.83851
289.86264,49.637299,15.023,-1,1,413.0,24.32057,0.4055,0.3556,68.2,1.85,0.967,8.9,292.8,1.347,44.1,1136.0,5741.0,4.533,-0.42,0.82,0.837,0.0,-5.95,-48.76,0.00091,0.00736,-1.884,-7.064,7.311,1.0,2454965.645,1,0,1,0,392.7,0.00429
290.27328,47.986469,15.736,-1,1,1091.0,25.113312,1.0,0.3238,94.7,2.93,0.972,5.433,471.0,1.1436,31.76,1839.0,6095.0,4.378,-0.48,1.016,0.9,0.0,2.68,-4.92,-0.000317,0.000528,-1.93,-3.44,3.94,1.0,2454964.808,0,1,1,1,2707.51,0.01866
284.978,41.420158,14.171,1,2,13.0,18.859211,0.5421,0.2923,25.6,2.21,0.742,10.963,263.7,43.4,89.02,508.0,6429.0,4.241,-0.46,1.262,1.011,0.048,-0.58,0.64,0.00011,-0.00019,0.09,0.79,0.79,2.0,2454996.158,0,0,0,0,15.69,0.19195
298.97217,44.132381,15.572,1,2,187.0,13.530321,0.0085,0.5256,16.0,1.21,0.125,2.491,229.2,21.99,89.67,784.0,5159.0,4.548,0.16,0.821,0.868,0.012,-0.29,1.09,0.00013,-0.00027,0.83,0.69,1.08,2.0,2454969.006,0,0,0,0,89.24,3.9606
299.02353,41.82198,16.618,-1,1,0.0,9631.165,-1.0,0.2805,1585.2,345.7,0.771,7.4997,894203.0,5.2808,81.6,2719.0,8344.0,4.04,-0.26,2.115,1.79,,1.62134,3.58929,,,-2.276,-6.19,6.593,1.0,2454964.828,0,1,0,0,12956.98,0.64364
297.18048,43.477112,15.033,-1,1,0.0,5796.7534,-1.0,0.2938,1837.9,118.11,0.26,4.66082,605713.0,3.4691,85.71,2255.0,6510.0,4.219,-0.12,1.425,1.228,,-0.09464,-0.05874,,,-0.001,0.002,0.002,1.0,2454965.448,1,0,0,0,6116.99,0.58919
299.15503,40.288132,16.933,-1,1,30.0,387.69925,0.0011,0.3342,449.1,22.98,0.576,10.5638,38418.0,15.014,87.8,739.0,5907.0,4.296,-0.26,1.126,0.915,0.0,-1.0061,-2.8402,-0.013,-0.016,3.164,3.294,4.567,1.0,2454970.147,0,1,0,0,70.59,0.16039
285.8418,40.925449,14.683,-1,1,4.0,106.91688,0.4508,0.3511,114.8,49.6,1.293,3.4812,6386.3,26.7,87.23,711.0,6022.0,4.308,-0.1,1.166,1.007,0.775,-0.19,-0.22,0.0001,0.0004,-0.045,0.051,0.068,1.0,2454969.957,0,1,0,0,60.38,0.63272
291.0571,42.583359,15.058,-1,1,2358.0,12.520057,0.9777,0.4173,14.9,1.06,0.773,3.011,40.0,1.269,52.49,2661.0,5496.0,3.998,-0.32,1.533,0.853,0.0,1.72,-1.56,-0.000104,8.6e-05,-1.62,-0.2,1.63,1.0,2454964.868,1,0,1,1,11897.94,0.12029
295.61594,39.196709,11.276,-1,1,350.0,197.13326,-1.0,0.2683,103.3,23.76,0.989,7.941,1413.0,2.481,66.52,2021.0,6635.0,3.511,-0.32,3.798,1.705,,-48.9,-1.78,,0.000123,-9.177,-3.49,9.818,1.0,2454964.589,1,0,0,0,3938.81,0.00732
291.98416,38.088371,16.373,-1,1,776.0,435.6346,-1.0,0.3728,224.0,37.62,1.169,2.1088,34976.0,3.219,68.71,1643.0,5688.0,4.583,-0.36,0.786,0.87,0.0,-0.3387,-1.4965,-0.002,-0.003,-0.33,1.0,1.06,2.0,2454965.39,0,1,0,0,1728.18,0.66462
291.18866,38.751259,15.711,-1,2,8.0,19.132133,0.6723,0.3728,27.1,23.0,1.221,29.33,842.7,8.73,81.96,341.0,5715.0,4.537,-0.3,0.834,0.873,0.0,0.46,-1.98,0.00087,0.00145,2.99,-3.24,4.41,3.0,2455009.061,1,0,1,1,3.21,0.00088
300.40677,44.414188,11.245,-1,1,24.0,43.35713,0.9912,0.2894,22.1,26.31,0.879,16.18,3963.0,15.29,86.7,1076.0,7643.0,3.639,0.0,3.618,2.082,0.593,-0.041,0.151,0.0,0.0,-0.011,0.017,0.02,1.0,2455017.489,1,0,0,0,317.03,0.02358
293.34497,39.257809,13.636,1,2,881.0,29.148912,0.8458,0.5575,41.6,0.99,0.597,1.434,159.1,5.33,83.56,1351.0,5014.0,4.559,-0.1,0.756,0.756,,0.34,0.37,,-6.2e-05,0.11,-0.19,0.22,1.0,2454965.393,0,0,0,0,784.51,1.94904
291.65952,50.583881,16.518,1,2,1167.0,10.515363,0.1812,0.5746,12.6,1.04,0.531,1.5,174.8,4.84,83.71,1402.0,5081.0,4.596,0.12,0.77,0.864,0.001,-0.5,-2.3,8e-05,0.00037,0.51,0.31,0.6,2.0,2454964.581,0,0,0,0,911.28,1.80766
286.66296,47.4137,14.729,1,3,39.0,13.950242,0.0079,0.5575,20.7,1.15,0.034,4.947,273.8,53.58,89.96,427.0,4955.0,4.61,-0.1,0.721,0.774,0.229,1.1,-2.17,-0.0002,-7e-05,-0.02,0.13,0.14,3.0,2454987.575,0,0,0,0,7.82,2.48565
284.67484,47.340809,17.707,-1,1,92.0,1151.6815,0.9222,0.421,631.5,43.71,0.912,3.33515,131257.0,19.333,87.3,842.0,5585.0,4.564,-0.28,0.798,0.852,0.0,0.9614,-2.5209,0.03,-0.14,-0.9,4.94,5.02,1.0,2454967.559,0,1,0,0,118.87,2.74167
291.88657,44.224564,18.439,-1,1,235.0,1816.9331,-1.0,0.4035,508.4,70.67,0.509,4.58143,394412.0,7.0855,85.88,1310.0,5780.0,4.438,0.0,1.0,1.0,0.0,4.0888,-1.12132,0.3,-0.1,-10.732,3.049,11.157,1.0,2454964.571,0,1,0,0,695.41,0.935
289.69757,38.408852,14.212,-1,1,360.0,848.8877,0.0,0.319,257.4,46.24,1.272,3.3394,7559.8,4.716,74.36,1310.0,6141.0,4.365,-0.06,1.117,1.051,0.0,1.2713,-4.1365,-0.005,0.014,,,,1.0,2454965.488,0,1,1,1,695.05,0.14411
288.76028,50.176834,17.502,-1,1,349.0,1986.1531,0.6817,0.4035,324.0,60.45,0.002,3.4297,357695.0,6.229,89.98,1502.0,5780.0,4.438,0.0,1.0,1.0,,-2.483,0.5785,,-0.1,-0.16,0.07,0.17,1.0,2454964.52,0,1,1,0,1204.3,1.4414
291.63495,41.76569,14.341,-1,1,186.0,4258.92,0.0,0.1963,1413.9,108.78,1.04,3.35773,61573.6,4.128,75.41,3429.0,9954.0,4.07,0.07,2.408,2.485,0.0,0.0229,0.0659,-0.0087,-0.0007,0.012,0.003,0.013,1.0,2454964.911,0,1,0,0,32652.55,0.40373
291.52313,37.887642,15.659,-1,1,7.0,275.90085,0.1257,0.3026,216.1,42.69,1.215,6.0353,24872.0,195.0,89.64,323.0,6328.0,4.516,-0.5,0.915,1.0,0.0,0.587,-0.288,0.014,0.026,-0.33,-0.48,0.58,1.0,2455067.746,0,1,0,0,2.58,3.32051
294.29193,46.161968,17.695,-1,1,137.0,295.8657,0.2598,0.5746,82.0,101.41,1.993,2.21,23647.0,13.2,81.32,882.0,4897.0,4.526,0.08,0.789,0.761,0.0,0.277,-3.179,0.0038,-0.029,-0.427,6.08,6.09,1.0,2454967.714,0,1,0,0,142.6,2.34533
287.94504,42.413551,12.312,-1,1,35.0,7.8202724,0.7057,0.3928,7.7,0.7,0.738,2.673,52.6,71.5,89.41,527.0,5853.0,4.529,-0.1,0.895,0.99,0.0,75.1,-12.4,-0.004846,0.000821,,,,1.0,2454992.785,0,0,1,1,18.29,5.19383
299.84598,40.84531,15.193,-1,1,12.0,520.8559,0.0,0.398,201.9,8.6,0.851,25.751,9356.2,23.071,87.89,335.0,5470.0,4.509,-0.58,0.777,0.71,0.0,-1.938,1.276,0.071,-0.0475,-2.402,1.794,2.998,1.0,2454994.935,0,1,1,0,2.97,0.01884
290.19952,37.776989,18.12,-1,1,164.0,767.7464,0.0042,0.6729,197.0,928.96,0.665,7.2897,129093.0,4.0744,80.61,4037.0,4599.0,2.137,0.07,23.673,2.799,,-1.2437,-0.3886,,0.01,5.4,2.3,5.9,1.0,2454965.858,0,1,0,0,62743.06,0.12597
300.45883,43.936024,18.693,-1,1,607.0,1002.6385,0.0,0.4035,262.2,100.39,1.409,2.3804,129526.0,4.57,72.05,1807.0,5780.0,4.438,0.0,1.0,1.0,0.0,-0.9342,-1.8183,-0.11,-0.08,7.413,5.189,9.049,1.0,2454964.703,0,1,0,0,2522.39,1.7256
294.31912,49.532131,15.736,-1,1,648.0,48.711205,0.6042,0.3556,44.9,39.19,1.258,1.6038,11701.0,2.88,64.08,1910.0,5821.0,4.402,-0.74,0.898,0.742,0.0,0.766,-0.458,-0.00338,0.00386,0.106,-0.113,0.155,1.0,2454965.032,0,1,0,0,3157.34,0.58791
292.4393,45.952358,11.659,-1,1,114.0,711.0138,0.9917,0.9389,60.7,2674.69,1.174,4.1178,727.6,3.21,68.53,6436.0,3306.0,0.273,0.02,116.965,0.935,0.0,-15.64,8.399,0.01837,-0.01042,-7.16,3.95,8.18,1.0,2454965.084,0,1,0,0,404932.04,0.02027
298.28323,45.130939,14.692,-1,1,573.0,25.107641,0.5664,0.3511,261.1,60.5,1.051,26.25,81996.0,1.4734,44.47,1502.0,5891.0,4.305,-0.14,1.138,0.953,0.0,-1.88,-3.24,0.000349,0.00064,-0.39,-0.549,0.67,1.0,2454966.672,1,0,0,1,1207.51,0.01098
291.15805,42.576279,13.505,-1,1,1187.0,7.2643948,0.2444,0.3147,11.1,0.49,0.117,3.17,18.5,2.79,87.59,2006.0,6318.0,4.36,-0.18,1.121,1.046,0.058,-0.9,-1.3,2.7e-05,1.4e-05,-0.9,-0.51,1.02,1.0,2454965.441,0,1,0,1,3840.87,0.31896
295.78812,42.846355,19.388,-1,1,702.0,393.88556,-1.0,0.4035,239.6,36.92,0.599,1.9215,120034.0,4.336,82.06,1892.0,5780.0,4.438,0.0,1.0,1.0,0.0,-0.6178,-1.2031,0.0,0.0,5.066,6.343,8.118,1.0,2454964.884,0,1,1,1,3015.62,1.94413
288.47485,40.65136,14.146,1,2,4.0,79.50336,0.2929,0.3098,181.0,7.23,0.424,21.693,2579.0,148.7,89.84,308.0,6340.0,4.163,-0.38,1.393,1.031,0.0,0.09,-0.301,-0.00107,-1e-05,0.42,0.15,0.45,1.0,2454972.354,0,0,0,0,2.14,0.32019
289.34863,50.482861,16.718,-1,1,244.0,170.29684,0.0025,0.696,23.8,7.13,0.913,1.4313,5497.0,8.67,83.95,900.0,4416.0,4.57,0.4,0.733,0.728,0.0,0.234,0.185,-0.0041,-0.002,0.038,0.063,0.074,1.0,2454966.576,0,1,0,0,154.53,1.66376
285.08014,39.183899,17.899,-1,1,978.0,1293.5813,-1.0,0.4035,317.1,56.3,0.872,1.9827,147609.0,3.24,74.39,2118.0,5780.0,4.438,0.0,1.0,1.0,0.0,0.0434,-3.6849,0.0,-0.1,-0.47,7.13,7.14,2.0,2454964.967,1,0,0,0,4750.98,1.59413
292.52734,40.745201,13.464,-1,1,414.0,27.806814,0.9443,0.3958,38.3,1.39,0.447,2.7117,119.2,8.34,86.93,1390.0,5807.0,4.23,-0.02,1.256,0.977,0.0,-18.29,-62.77,0.001967,0.006474,-3.157,-7.326,7.978,1.0,2454967.601,0,1,1,0,880.52,1.03424
298.57938,40.365108,15.856,-1,1,458.0,19.587814,0.3993,0.49,304.2,32.12,1.249,20.399,11786.5,1.435,29.52,1100.0,5325.0,4.607,-0.22,0.75,0.84,0.0,12.19,-2.15,-0.00377,0.00054,0.189,0.089,0.209,1.0,2454965.495,0,1,1,1,346.06,0.00873
296.05405,45.827049,15.378,1,1,1427.0,38.891384,0.1124,0.4695,47.4,1.46,0.013,1.3568,280.7,5.397,89.86,1676.0,5497.0,4.527,0.16,0.886,0.964,0.004,0.7,-0.11,-0.000188,-3e-05,0.21,-0.12,0.24,1.0,2454964.683,0,0,0,0,1874.28,3.37522
299.55338,45.522049,14.597,-1,1,448.0,35.13885,0.8931,0.353,39.9,7.86,0.647,1.2585,361.1,14.3,87.41,2328.0,5908.0,3.497,0.12,3.915,1.755,0.0,-0.78,-0.18,0.00056,0.00059,-1.37,0.14,1.38,1.0,2454966.295,0,1,1,0,6932.19,6.17945
293.5192,41.671791,13.362,-1,1,216.0,37.423534,0.822,0.2394,17.5,39.52,1.159,2.824,2336.0,6.28,79.36,1513.0,7245.0,4.158,-0.14,1.667,1.46,0.0,-0.228,0.17,0.0006,-0.0004,-0.03,0.04,0.05,1.0,2454970.035,0,1,0,0,1237.9,0.12457
298.95847,40.863552,18.823,-1,1,256.0,2132.9998,-1.0,0.4035,1037.3,71.52,0.477,5.0201,415859.0,5.9911,85.43,1351.0,5780.0,4.438,0.0,1.0,1.0,0.0,3.7183,-1.6798,0.3,-0.1,-7.223,2.741,7.726,1.0,2454966.969,0,1,0,0,788.17,0.67952
293.65988,40.361942,19.584,-1,1,0.0,742.61383,-1.0,0.5405,101.9,173.18,0.0,24.872,255244.0,9.592,90.0,1062.0,4905.0,3.3,-0.24,3.484,0.883,0.0,0.53574,5.28368,0.0,0.0,-0.037,0.031,0.048,1.0,2454990.816,0,1,0,0,300.32,0.03653
290.22836,40.355389,16.332,-1,1,143.0,1089.3527,0.4123,0.2893,247.2,533.08,4.203,2.5276,50424.0,19.59,77.61,1472.0,6585.0,4.208,-0.3,1.416,1.185,0.0,2.0849,0.9997,0.047,0.018,-8.756,-3.986,9.621,1.0,2454965.272,0,1,0,0,1107.34,7.51067
298.91165,47.658298,14.246,-1,1,47.0,916.9888,0.9565,0.4485,208.6,251.93,1.263,10.1995,30246.0,13.885,84.78,1254.0,5073.0,3.02,-0.76,4.61,0.812,0.0,4.1399,-1.6261,-0.12,0.11,3.639,-1.673,4.006,1.0,2454966.843,0,1,1,1,584.54,0.09766
296.06433,45.428619,14.433,1,2,22.0,11.233441,0.7957,0.3671,18.9,2.65,0.368,11.757,211.2,41.6,89.49,592.0,5878.0,4.005,0.24,1.812,1.212,0.044,-0.43,-0.78,0.0001,0.00018,0.32,0.48,0.58,2.0,2454982.501,0,0,0,0,29.08,0.29634
289.19958,49.305721,14.944,1,3,46.0,11.854798,0.8682,0.4641,14.9,3.61,0.983,4.836,279.6,12.22,85.39,705.0,5592.0,4.115,0.16,1.451,1.0,0.663,0.7,-0.3,-0.00017,-3e-05,-0.13,-0.26,0.29,2.0,2454987.298,0,0,0,0,58.35,0.04624
295.33884,40.037289,16.785,-1,1,25.0,213.81245,0.5741,0.2619,236.6,63.42,1.25,5.7425,22012.0,9.56,82.49,1134.0,6938.0,4.281,-0.44,1.31,1.198,0.0,0.093,-0.365,-0.0057,-0.005,0.094,0.06,0.111,2.0,2454968.993,0,1,0,0,390.19,0.17021
290.58289,48.960411,15.426,-1,1,6.0,199.18625,0.0806,0.3342,227.5,44.24,1.25,5.5072,13894.8,200.6,89.64,319.0,6124.0,4.414,-0.34,1.007,0.959,0.0,-0.201,0.52,0.0024,-0.0025,-0.05,0.02,0.054,1.0,2455065.242,0,1,0,0,2.46,2.94428
297.87793,40.10471,16.43,-1,1,1074.0,448.16425,0.0795,0.6039,174.9,9.14,0.882,2.6715,6367.1,2.159,65.89,1568.0,5080.0,4.417,0.44,0.947,0.855,0.0,29.723,59.482,-0.1958,-0.3866,0.318,0.897,0.952,1.0,2454965.521,0,1,1,1,1434.99,0.16912
294.31943,46.619598,16.956,-1,1,1680.0,1162.0043,0.8952,0.6656,867.8,28.21,1.137,1.40392,30192.2,3.058,68.18,1379.0,4330.0,4.628,-0.14,0.639,0.632,0.0,-0.3348,-0.5063,0.0085,0.007,-0.719,-0.219,0.752,1.0,2454964.599,0,1,0,0,849.08,1.3918
290.96622,51.504719,16.693,1,1,2040.0,156.91629,0.7783,0.666,217.4,22.95,1.226,1.63,4595.9,1.947,50.98,1437.0,4550.0,4.622,-0.18,0.66,0.666,0.001,0.055,0.986,-0.00072,-7e-05,0.005,-0.023,0.024,1.0,2454965.059,0,0,0,0,1004.07,0.32692
294.51126,38.790501,16.15,1,2,348.0,9.094969,0.7958,0.4035,7.0,1.29,0.003,1.666,224.8,11.03,89.98,1256.0,5668.0,4.545,-0.02,0.868,0.963,0.0,1.7,-2.19,-0.00055,0.00034,-0.55,0.8,0.97,2.0,2454966.68,0,0,0,0,588.1,4.51766
291.18686,42.591022,12.043,-1,1,2371.0,13.638375,0.8556,0.932,40.4,122.64,0.06,4.714,92.4,1.1373,86.99,14667.0,3420.0,0.269,-0.18,138.056,1.291,0.0,-1.38,-2.27,0.000131,4.1e-05,-5.99,0.09,5.99,1.0,2454964.837,0,1,0,1,10947554.55,0.08663
290.47421,38.427368,15.261,-1,1,422.0,8548.616,-1.0,0.3447,1513.7,89.79,0.27,10.1083,538716.0,2.60349,84.05,1669.0,5992.0,4.283,-0.22,1.171,0.96,0.0,3.764,-1.11037,1.19,-0.27,-6.91,1.82,7.15,1.0,2454964.796,0,1,0,0,1830.27,0.09512
290.47714,38.42691,13.611,-1,1,725.0,706.30725,0.9758,0.6056,223.1,51.11,0.883,9.1328,5444.0,1.3713,49.91,2925.0,4740.0,2.9,-0.1,5.721,0.949,,-88.35,18.092,0.3048,,-8.127,1.863,8.338,1.0,2454964.796,0,1,1,1,17342.01,0.0139
295.36914,40.787121,14.083,-1,1,143.0,33.801666,0.4688,0.4035,29.0,21.06,1.194,2.916,273.2,4.08,72.99,901.0,5849.0,4.517,-0.02,0.919,1.014,0.0,16.82,-82.77,-0.003746,0.0179,1.501,-7.958,8.098,1.0,2454970.388,0,1,1,0,155.6,0.02282
299.21881,44.181862,17.136,-1,1,25.0,65.850716,0.9747,0.4966,78.4,21.71,1.096,11.481,8433.0,8.91,82.94,560.0,5305.0,4.477,-0.08,0.857,0.805,0.0,4.102,-2.6829,0.0014,-0.0027,-4.764,6.109,7.747,1.0,2454983.036,0,1,0,0,23.17,0.02401
282.19843,46.52029,12.9,-1,1,1865.0,33.366905,0.0293,0.4473,47.6,66.73,1.182,0.7466,932.5,2.6,62.96,3124.0,5173.0,3.471,-0.72,2.742,0.811,0.0,-1.081,1.598,-0.000728,0.000797,4.73,-5.66,7.37,1.0,2454965.051,1,0,0,0,22605.13,0.64656
294.77063,39.751202,14.818,-1,1,475.0,43.34529,0.6305,0.3239,87.9,30.38,1.225,5.1297,631.7,1.492,34.85,1566.0,6325.0,4.409,-0.04,1.112,1.157,0.0,-22.01,0.5,0.006525,0.000296,-6.921,3.046,7.561,1.0,2454965.754,0,1,1,1,1421.38,0.01244
291.55862,44.48819,11.104,-1,1,23.0,58.87434,0.0,0.5237,619.6,54.17,0.003,47.0744,11515.0,11.2744,89.99,896.0,4919.0,2.979,-0.38,5.198,0.938,0.013,0.643,0.222,-0.0004,-0.0002,1.1,0.64,1.2,3.0,2454998.227,1,0,0,0,152.49,0.00676
287.47763,46.141178,15.695,1,2,5.0,55.7129,0.9405,0.3661,93.8,6.11,0.244,12.4124,3628.7,138.6,89.9,313.0,6063.0,4.476,0.07,1.012,1.117,0.0,-0.1,-0.02,-0.00034,-0.00212,0.11,-0.04,0.11,1.0,2455153.729,0,0,0,0,2.27,1.04654
298.7836,43.854832,13.315,-1,1,6.0,571.74677,0.3423,0.3928,844.7,19.17,1.001,14.502,11311.6,80.05,89.28,289.0,5637.0,4.383,-0.14,0.99,0.866,0.907,0.216,0.007,6e-05,2e-05,-0.03,-0.018,0.03,1.0,2455194.303,0,1,0,0,1.66,0.1611
288.32785,38.627621,14.375,-1,2,8.0,616.24414,0.0,0.3588,535.1,33.24,0.936,2.9298,37510.0,395.7,89.86,361.0,6078.0,4.346,0.0,1.148,1.064,0.0,0.565,0.003,0.057,0.002,-0.355,0.006,0.355,1.0,2455051.225,0,1,0,0,4.0,36.83295
290.93845,37.701172,17.352,-1,1,285.0,1443.7096,0.0,0.4535,298.7,37.56,1.003,3.075,99583.0,6.195,80.68,1118.0,5306.0,4.642,-0.48,0.687,0.765,0.0,-0.6759,-0.4968,-0.046,0.05,1.01,-0.14,1.02,1.0,2454965.218,0,1,0,0,369.54,0.93609
290.34445,38.377071,17.176,-1,1,162.0,1564.6682,0.8683,0.3858,448.0,40.37,0.733,3.9037,126194.0,8.9932,85.32,1160.0,5791.0,4.424,-0.18,0.969,0.91,0.0,3.3937,0.5343,0.087,0.02,-4.201,-0.657,4.252,1.0,2454966.381,0,1,0,0,427.83,0.90457
295.74377,50.830921,14.996,-1,2,235.0,4624.7104,-1.0,0.2472,563.0,165.15,0.895,4.3708,148439.0,3.3591,74.54,3693.0,8749.0,3.806,-0.28,2.911,1.979,0.0,0.1898,0.4058,-0.04,0.02,0.079,-0.005,0.079,1.0,2454965.275,0,1,0,0,43941.18,0.33132
293.49066,48.095371,13.59,-1,1,7.0,272.5018,0.5372,0.2559,370.9,35.2,0.981,6.5043,13929.5,162.75,89.65,468.0,6960.0,4.069,-0.16,1.83,1.435,0.121,-0.156,-0.17,0.0001,-0.0003,0.017,0.027,0.032,1.0,2455107.21,0,1,0,0,11.32,1.79085
295.15491,43.444321,14.479,-1,1,15.0,220.94595,0.6547,0.3071,108.2,51.44,1.287,2.9288,7784.1,9.08,81.85,1157.0,6261.0,4.293,-0.26,1.194,1.017,0.895,0.013,0.121,-0.0002,0.0,-0.012,-0.006,0.013,1.0,2454967.073,0,1,0,0,424.01,0.34444
296.35413,48.863621,17.34,-1,1,136.0,375.24503,0.9541,0.3268,131.0,19.96,0.634,3.4636,25079.0,9.89,86.32,1285.0,6078.0,4.223,-0.56,1.194,0.868,0.0,3.7068,-1.6668,0.0045,-0.0006,,,,1.0,2454968.099,0,1,0,0,643.95,0.8502
298.57819,40.67548,14.516,-1,1,445.0,175.87105,0.1991,0.3556,160.2,3.94,0.95,7.4319,1356.9,1.6504,54.87,1209.0,5750.0,4.464,-0.68,0.839,0.747,,-129.91,39.5,,-0.01524,-8.1,2.902,8.604,1.0,2454967.176,0,1,1,1,505.77,0.0095
299.81671,45.332821,16.554,-1,1,861.0,451.7497,-1.0,0.4767,218.7,7.08,0.897,5.2334,5673.8,1.5227,53.88,1395.0,5232.0,4.519,-0.32,0.777,0.727,0.0,117.21,-114.11,-0.2306,0.2255,,,,1.0,2454964.584,0,1,1,0,892.4,0.0379
